Date,ETH-USD,NET,SI=F,^IRX
2020-03-11,-0.02982111174872087,-0.024941362322665705,-0.010524850807994443,-0.05806376233134938
2020-03-12,-0.5507317438220107,-0.07198076387163758,-0.046995471397286125,-0.29861113794097593
2020-03-13,0.17027198356569198,-0.005232894372593416,-0.09903869844066117,-0.11641035588759699
2020-03-14,-0.07719611277606094,0.0,0.0,0.0
2020-03-15,0.015357431443892263,0.0,0.0,0.0
2020-03-16,-0.12405349595189821,-0.18001568499767348,-0.12385427663987778,-0.27270560831817225
2020-03-17,0.029722930780405797,0.1604124648334123,-0.024009746343207645,-0.11441032432880581
2020-03-18,0.00786350009620446,0.052630024429850715,-0.060669752954126986,-4.007333216276556
2020-03-20,-0.028640986312144977,0.04858294588241502,0.020617588213572402,0.16430301500598166
2020-03-21,0.0006141304197336162,0.0,0.0,0.0
2020-03-22,-0.07419317577290253,0.0,0.0,0.0
2020-03-23,0.08982785002610194,-0.014375367977574475,0.06853392030671349,0.19237187571431819
2020-03-24,0.028136436777129438,0.04564918552926932,0.07317313540883512,-0.19237187571431813
2020-03-25,-0.018661994980525575,-0.03404004647575697,0.04184191177186963,0.7519876902589574
2020-03-26,0.015776003121828634,-0.0027739021774042995,-0.013366521785486255,0.4054650726292087
2020-03-27,-0.03249366026289993,0.016529242599893842,-0.009746813106970235,-0.5935173371642793
2020-03-28,-0.02228234334258165,0.0,0.0,0.0
2020-03-29,-0.04212150553224499,0.0,0.0,0.0
2020-03-31,0.005170974155345734,-0.017310960325307764,0.001703764023590111,0.8362479812164997
2020-04-01,0.01516204336601156,0.026892431189073803,-0.012275342274958223,0.7419373831649122
2020-04-02,0.046068126678459616,-0.0449419149716396,0.04698992846285031,0.03125249074052938
2020-04-03,0.00043759121881078804,0.043282125590834754,-0.011022421438056264,-0.11394425144409222
2020-04-04,0.021775770185510933,0.0,0.0,0.0
2020-04-05,-0.011585596968958068,0.0,0.0,0.0
2020-04-06,0.164042370243791,-0.018441450552963964,0.04569788167466487,0.033901558098595734
2020-04-07,-0.024139287324375123,-0.03617966422116525,0.0203720974876483,0.7576857715467088
2020-04-08,0.04465544846004603,0.0017528889704023273,-0.01799254376220858,0.3683255265487482
2020-04-09,-0.010683465671575998,-0.07545603688660282,0.05447365305050418,0.12675166153017214
2020-04-10,-0.07533306449905379,0.0,0.0,0.0
2020-04-11,-0.001240737579160973,0.0,0.0,0.0
2020-04-12,0.01832729852897526,0.0,0.0,0.0
2020-04-13,-0.030642173710406548,0.10903649171790473,-0.03279189374030617,-0.04879011804678987
2020-04-14,0.008390838729623255,-0.030520356494756196,0.03759438633651729,-0.19237186781218804
2020-04-15,-0.027725968459907567,0.04188644598422002,-0.039663878251348525,-0.36101336713321575
2020-04-16,0.11609775236710776,0.06207633297333758,0.007545782864071135,-0.04445178612998185
2020-04-17,-0.003018064684180225,-0.023483672315219955,-0.021233852424789115,-0.06575137098680464
2020-04-18,0.0852576370233322,0.0,0.0,0.0
2020-04-19,-0.028759785790702912,0.0,0.0,0.0
2020-04-20,-0.05266815101230765,0.0529431756911594,0.02071968956836223,-0.3862337430801739
2020-04-21,0.0025535780954052834,-0.0894450497005847,-0.04860375341707169,0.3364722062106796
2020-04-22,0.0555213946388015,0.02760216676592374,0.03050581016808494,-0.052367935650581614
2020-04-23,0.013215131087699328,-0.036412838046754124,0.0046366871972489095,0.0
2020-04-24,0.022489079759753852,-0.01914539879884889,-0.006143399811375342,0.07257068402232096
2020-04-25,0.03263878794465803,0.0,0.0,0.0
2020-04-26,0.009175625335023418,0.0,0.0,0.0
2020-04-27,-0.0004705159724022457,0.0498531970355541,-0.0034805155209758918,-0.0725706840223209
2020-04-28,0.006018992534536476,-0.04172486878724708,-0.002568951205474986,-0.08994824985814845
2020-04-29,0.08938818034765963,0.01312193953092611,-0.00013190786056933187,0.05715844305791106
2020-04-30,-0.04412791306299448,-0.009294584022146238,-0.01743341027034469,0.0
2020-05-01,0.03137629771866402,-0.031036944646865138,-0.002352062358418966,0.032789806800237395
2020-05-02,0.005150944616688777,0.0,0.0,0.0
2020-05-03,-0.020609007565807625,0.0,0.0,0.0
2020-05-04,-0.013166942127806835,0.035695035280586214,-0.009531915592089829,-0.03278980680023738
2020-05-05,-0.006745984323549397,0.034872780129199005,0.02250002805341621,0.20067065030711798
2020-05-06,-0.013234920187720416,0.017792645897937397,-0.004659820265648169,-0.018349107310534404
2020-05-07,0.03955708358865082,0.16819416246290833,0.03764887312804949,-0.12825437401108325
2020-05-08,0.0033021195390356968,-0.1170211376485333,0.01137316560381926,0.0
2020-05-09,-0.006554315303106354,0.0,0.0,0.0
2020-05-10,-0.1150722494227923,0.0,0.0,0.0
2020-05-11,-0.014348084898085022,0.0684342191965414,-0.006629301010521312,0.10008343988384774
2020-05-12,0.018121117387944686,0.023547039637090386,0.003256433945430799,0.15822406405803952
2020-05-13,0.05087653632191064,-0.03247726481798411,-0.0015311114668759736,-0.06725223649028778
2020-05-14,0.018679567215585394,0.005367685639608619,0.029751530877668176,-0.09097182756775163
2020-05-15,-0.03676756513229647,0.051132657819953437,0.05486276355679654,-0.01923132954903472
2020-05-16,0.025509641163825612,0.0,0.0,0.0
2020-05-17,0.03178785635289235,0.0,0.0,0.0
2020-05-18,0.03494141304549915,-0.04934983556401165,0.02422611508879616,0.019231329549034854
2020-05-19,-0.005018720348731263,-0.0010692846846859243,0.024212037218220177,0.11672431159111167
2020-05-20,-0.01583972265668373,-0.01762958691112899,0.006129211101198859,0.0
2020-05-21,-0.04983286782666111,0.017629586911129078,-0.03775538143537925,-0.07020427015334184
2020-05-22,0.035800572855102214,0.00781529053837633,0.018801118720278516,0.0
2020-05-23,0.0073351666648245875,0.0,0.0,0.0
2020-05-24,-0.03077155127841189,0.0,0.0,0.0
2020-05-25,0.014469094808377278,0.0,0.0,0.0
2020-05-26,-0.016784527401939073,-0.006033738807266778,-0.005620328921020515,0.07020427015334184
2020-05-27,0.03389662920488602,0.003553677522692864,0.006865096620193808,0.13459018764770445
2020-05-28,0.05122132403953661,-0.003197734155817324,0.011747957055893567,0.02197884193111826
2020-05-29,0.0037896620879967905,0.03393711415768659,0.030000877291833563,-0.07522334868890947
2020-05-30,0.09367319345141743,0.0,0.0,0.0
2020-05-31,-0.048052246501847966,0.0,0.0,0.0
2020-06-01,0.06704243192287875,0.033155931519394645,0.017631026121265957,0.0
2020-06-02,-0.040370979085289166,0.004979314051503308,-0.03034709746230805,0.12470340222885046
2020-06-03,0.028918880994804223,-0.027527807462774136,-0.015832992582933587,0.020478573005687912
2020-06-04,0.0010113280587598606,-0.0314632650092119,0.005731029275960764,-0.055569859784826786
2020-06-05,-0.013196598186858907,0.02326090264983568,-0.032765744917780996,0.03509128677913902
2020-06-06,0.0029362764545732764,0.0,0.0,0.0
2020-06-07,0.013286752165513425,0.0,0.0,0.0
2020-06-08,0.0046498864092121145,0.001029006673554371,0.024072937673257,0.05370418904702095
2020-06-09,-0.005693793685942002,-0.015547066223370121,-0.005274680438152362,0.07550761094407085
2020-06-10,0.010291388128967547,0.023400941097721728,0.00011245577565070928,0.0
2020-06-11,-0.06573317506329227,-0.031090574094870285,0.0052181583277509415,-0.0755076109440708
2020-06-12,0.024684089947786255,0.011165492707743365,-0.023040253591249615,-0.0198025688602541
2020-06-13,0.005943040381679141,0.0,0.0,0.0
2020-06-14,-0.020270905736518265,0.0,0.0,0.0
2020-06-15,-0.018040996406331385,0.07227224023027125,-0.004764521171250995,0.03278979077748378
2020-06-16,0.019327861188822952,0.021396316324809813,0.014452867139130509,0.03174866827191641
2020-06-17,-0.005938236197627628,0.1232097355580673,0.007064371418377689,0.030771720754924695
2020-06-18,-0.003986460163973007,0.02564597527314253,-0.01497900000538719,-0.16430308677023078
2020-06-19,-0.02161429515706657,-0.020074908912528965,0.019193834504335174,0.02120225007648551
2020-06-20,0.0093598944834511,0.0,0.0,0.0
2020-06-21,-0.0012413764615540424,0.0,0.0,0.0
2020-06-22,0.05746099934896588,0.027398974188114347,0.0030795062293302172,-0.021202250076485407
2020-06-23,0.0066120830316995305,-0.044206049400572704,0.009126974487272623,0.0
2020-06-24,-0.03488344985990488,-0.01136380175423802,-0.02201212581824172,-0.03636760869192046
2020-06-25,-0.012067012857183892,0.028170876966696224,0.012661516426760644,-0.03774040439905813
2020-06-26,-0.014165194538048561,-0.013141562780144313,0.007798251320071016,0.02281472430536831
2020-06-27,-0.02964352880731392,0.0,0.0,0.0
2020-06-28,0.01065072663825096,0.0,0.0,0.0
2020-06-29,0.012557775072237905,-0.011891368111644282,-0.0023887562183458814,-0.06203540077886754
2020-06-30,-0.008272111948754178,0.023643097824971957,0.030724512283258242,0.07696108087255739
2020-07-01,0.02098073462111678,0.026895131738806425,-0.022251065171967135,-0.03774040439905813
2020-07-02,-0.007475391753101423,-0.012534198836079504,0.006102779717610081,0.02281472430536831
2020-07-03,-0.01761395383895416,0.0,0.0,0.0
2020-07-04,0.016226350161770483,0.0,0.0,0.0
2020-07-05,-0.006172105973277486,0.0,0.0,0.0
2020-07-06,0.05903832692672719,0.05000370330533971,0.01415067884856526,-0.03831882666410128
2020-07-07,-0.010132273750978884,-0.011278816094120245,0.0066789297840362544,0.08961211544971155
2020-07-08,0.031271934070351434,0.012842573826870464,0.024027203715746983,-0.03636760869192046
2020-07-09,-0.014924342339070858,0.034049058974532836,-0.010483957067021156,-0.09309043518077673
2020-07-10,-0.008392492945225025,0.008770944156962359,0.005334745664732172,-0.024692662563777824
2020-07-11,-0.006355860406213221,0.0,0.0,0.0
2020-07-12,0.011103017556389294,0.0,0.0,0.0
2020-07-13,-0.010491790393600047,-0.08673927680275977,0.03753153427062719,0.040822016871997165
2020-07-14,0.0025297335252932197,0.0,-0.013176872022277812,0.06203540077886752
2020-07-15,-0.0074711299732834165,-0.017291526681358086,0.011958403658338859,-0.06203540077886754
2020-07-16,-0.020263345939455498,-0.02864561197800198,-0.009596302989778741,-0.19358474791529362
2020-07-17,-0.003721152911284822,0.05325723251117292,0.00959630298977866,0.019231329549034854
2020-07-18,0.011578063989272455,0.0,0.0,0.0
2020-07-19,0.012674809280072913,0.0,0.0,0.0
2020-07-20,-0.009836364543039062,0.03581755691095336,0.022056262660133892,0.0
2020-07-21,0.036845857652710645,-0.004964050130930738,0.06600021852157253,0.04652004143776977
2020-07-22,0.06774541743749365,-0.0036735645460012913,0.07118304534711668,-0.09531015948455974
2020-07-23,0.04656786854733382,-0.04324564234716169,-0.005996389247863103,0.029558788497755055
2020-07-24,0.01634385749968147,-0.01968182921500092,-0.005988658182724258,-0.04976153686949431
2020-07-25,0.08523079194338878,0.0,0.0,0.0
2020-07-26,0.01820760608160425,0.0,0.0,0.0
2020-07-27,0.037619387452619,0.04488983951515764,0.07058166237893639,-0.052367935650581614
2020-07-28,-0.015221415901995168,0.007732365076218892,-0.008616814301147854,0.102129472520076
2020-07-29,0.0048314966898594615,0.02750662497603974,0.0011119884128993386,-0.13491927932031345
2020-07-30,0.05024438001170101,0.06089818846164824,-0.040019579458420045,-0.057158443057911
2020-07-31,0.03225496975867745,0.011842987090397347,0.03572931691094974,-0.023810697272983183
2020-08-01,0.10861109189971971,0.0,0.0,0.0
2020-08-02,-0.03844509371057259,0.0,0.0,0.0
2020-08-03,0.041284930393500695,0.021158507584672588,0.008275236896191408,-0.062131722413831414
2020-08-04,0.00922567128788535,-0.0047158056968410085,0.0643847493672121,0.14310086274472558
2020-08-05,0.029605675062912982,0.004245296439539476,0.032712995802686336,0.05406716898550044
2020-08-06,-0.016643684970105318,-0.027196409061196414,0.05466033087826329,-0.07654006999259216
2020-08-07,-0.039900966351995644,-0.03169402004962843,-0.030545943642917864,0.0
2020-08-08,0.037430391017408554,0.0,0.0,0.0
2020-08-09,-0.007303265912601406,0.0,0.0,0.0
2020-08-10,0.012114688814064712,-0.07973071329793281,0.060460084231535156,0.0
2020-08-11,-0.03994882867650314,0.02192600300308936,-0.1163267753098978,0.12783339182964998
2020-08-12,0.027587937416845627,0.027391805432033782,-0.003154362190323119,0.0
2020-08-13,0.09208547767635335,-0.00025742211822269817,0.06485152570845039,-0.1053604908225583
2020-08-14,0.019988289168828503,-0.009049796243754798,-0.0606223533386497,-0.022472901007091747
2020-08-15,-0.009286072958645345,0.0,0.0,0.0
2020-08-16,0.0009956891133582279,0.0,0.0,0.0
2020-08-17,-0.009858258932101191,0.03621916428142028,0.0587790799544249,-0.03468554205081928
2020-08-18,-0.013741272520174739,0.0035009589433669373,0.014580454429306522,0.16251893388046937
2020-08-19,-0.041458413091968585,-0.019408307646367175,-0.026516951693766284,-0.051293321837057954
2020-08-20,0.02424707430714103,0.025629554325161834,-0.007090824297904377,-0.07654006999259216
2020-08-21,-0.06783780698791542,-0.03509140092614318,-0.015419466347542902,0.0
2020-08-22,0.01709374214786426,0.0,0.0,0.0
2020-08-23,-0.011307391987633987,0.0,0.0,0.0
2020-08-24,0.04193010278088438,-0.021556425774681486,-0.004465769252301999,-0.03468554205081928
2020-08-25,-0.06097527778651031,0.024378765420005843,-0.012641614163297371,0.11122561204341135
2020-08-26,0.006398965251658283,0.02204581222189462,0.04381896873669115,-0.0212773621852629
2020-08-27,-0.009968883232899323,-0.004269803833753064,-0.015430139796642024,0.021277362185263046
2020-08-28,0.034022320200205826,-0.0020155717400817987,0.021970871769749625,0.0
2020-08-29,0.01017056663620672,0.0,0.0,0.0
2020-08-30,0.0687791276952603,0.0,0.0,0.0
2020-08-31,0.015481979011439294,-0.035686066422471026,0.029513075749254068,0.0
2020-09-01,0.09209598157915387,0.03795335921778487,0.0017216168575370366,0.051293321837057954
2020-09-02,-0.08075855088398373,-0.0187966332302287,-0.044395897307705344,0.0
2020-09-03,-0.13187965947361327,-0.073674153857595,-0.01904325211694882,0.0
2020-09-04,0.00663956548161259,-0.04113253308680343,-0.005965030321243963,0.029558788497755055
2020-09-05,-0.14672010554152393,0.0,0.0,0.0
2020-09-06,0.05258724172698169,0.0,0.0,0.0
2020-09-07,-0.001951124827871522,0.0,0.0,0.0
2020-09-08,-0.04367466020134547,-0.05406727612643508,0.010778551354080687,0.04740226367627017
2020-09-09,0.03923159179724314,0.03196686660813488,0.0033816938099991978,-0.028170934127235415
2020-09-10,0.047260187224691566,-0.012723843489421956,0.007686951003405243,-0.01923132954903472
2020-09-11,0.017754131626045402,0.017417306363056686,-0.01573257127613793,0.0
2020-09-12,0.03278379314954905,0.0,0.0,0.0
2020-09-13,-0.05743992252468673,0.0,0.0,0.0
2020-09-14,0.03150029005360544,0.019131124408519978,0.018159399371913902,-0.029558788497755065
2020-09-15,-0.03350137294526146,0.0377508583913283,0.004287705266046661,0.0
2020-09-16,0.0026636066188040143,-0.007492657342607919,0.0003290203431616907,0.0
2020-09-17,0.061508443669843225,0.005555485072897561,-0.01361813209281768,-0.16251893388046929
2020-09-18,-0.012037361158997532,0.027324105413856627,0.0015921824847043363,-0.023810697272983183
2020-09-19,0.003064884699356303,0.0,0.0,0.0
2020-09-20,-0.03831184987617063,0.0,0.0,0.0
2020-09-21,-0.08215942019283956,0.04891852679059525,-0.10643817272857227,-0.036813957413660316
2020-09-22,0.007918283041278935,0.023088679328142788,0.005867752472323776,0.09531019673746272
2020-09-23,-0.07029993270086835,0.002755183019122073,-0.06020021716806202,0.0
2020-09-24,0.08428691779931911,-0.03720171880872044,0.004508812442975369,0.055262707807329114
2020-09-25,0.008061371238387995,0.03870137849862094,-0.0043784542324342614,-0.03278980680023738
2020-09-26,0.009340109881336316,0.0,0.0,0.0
2020-09-27,0.005471569688123464,0.0,0.0,0.0
2020-09-28,-0.006396569296731164,0.020761994711174233,0.021958114103674382,-0.022472901007091747
2020-09-29,0.01286310453247727,-0.0051502971266245996,0.03557189356670355,-0.03468554205081928
2020-09-30,0.0005015482885214668,0.009543770139856871,-0.03961778024066061,0.0
2020-10-01,-0.018880243744131397,0.02334917493666578,0.03191805852918005,-0.023810697272983183
2020-10-02,-0.01992211584148848,-0.0066841686765456935,-0.009218573519054633,0.023810697272983173
2020-10-03,0.000817518931658389,0.0,0.0,0.0
2020-10-04,0.017328156966309308,0.0,0.0,0.0
2020-10-05,0.0039000963621249117,0.026239552989153397,0.021909985478530215,0.0
2020-10-06,-0.03783251293633223,-0.01480814617994014,-0.026132304368854647,0.03468554205081933
2020-10-07,0.002908769124222558,0.026867671914947024,-0.0009221370488527162,0.0
2020-10-08,0.025868652876675627,0.0006912957754373097,-0.00046134758870596313,0.0
2020-10-09,0.04139406805374209,0.06553143329460527,0.05039304192898427,0.055262707807329114
2020-10-10,0.014600888707539443,0.0,0.0,0.0
2020-10-11,0.011190077908242826,0.0,0.0,0.0
2020-10-12,0.033007697367093705,0.2070054025108019,0.006243169210620009,-0.03278980680023738
2020-10-13,-0.017012530113568024,0.046607737478463265,-0.04624442480112494,0.032789806800237395
2020-10-14,-0.004487407569448486,0.02920277573213951,0.011475868916048166,0.07257068402232096
2020-10-15,-0.005396065425306912,-0.04523553458902207,-0.007043278207589709,-0.051293321837057954
2020-10-16,-0.030157641893368888,-0.008371072459569752,0.007248443529014121,-0.054067168985500305
2020-10-17,0.0071472932758332485,0.0,0.0,0.0
2020-10-18,0.02505321295561718,0.0,0.0,0.0
2020-10-19,0.0045424477926324,-0.00034317875299105387,0.01174900767810512,0.0
2020-10-20,-0.02883420252109035,-0.02098401915804499,0.011291836212109573,0.05406716898550044
2020-10-21,0.060578761681115,-0.03713389544174815,0.010372304457880085,-0.054067168985500305
2020-10-22,0.05357112064351409,0.014983614995786196,-0.021339687991543906,-0.057158443057911
2020-10-23,-0.009729508746582299,0.00017913323415330167,-0.0015418369313595773,-0.023810697272983183
2020-10-24,0.0065454829353202735,0.0,0.0,0.0
2020-10-25,-0.015244035911615272,0.0,0.0,0.0
2020-10-26,-0.03082202262903256,-0.019354853944425394,-0.010244415724548301,-0.036813957413660316
2020-10-27,0.025340169748722306,0.022217107213425416,0.006134722240562945,0.11778309774455455
2020-10-28,-0.038726407673900454,-0.022034506141117443,-0.050250893543109784,0.0
2020-10-29,-0.004954102753223018,-0.013975923204643916,0.0006429632676651472,-0.0809691403308942
2020-10-30,-0.010162196034475704,-0.03831739405531291,0.011841005133172636,0.0
2020-10-31,0.009800714549993452,0.0,0.0,0.0
2020-11-01,0.024952750759226254,0.0,0.0,0.0
2020-11-02,-0.0338741657439098,0.0015381278941978735,0.016337004467802462,0.0
2020-11-03,0.011535342115358145,0.019030070275316117,0.012378282339141448,0.08096914033089411
2020-11-04,0.036825769914699005,0.05625738552308265,-0.018311042413532264,-0.0809691403308942
2020-11-05,0.02922339146819678,0.03295077434486122,0.05332145876278724,0.023810697272983173
2020-11-06,0.09365165669937495,0.10575700771054589,0.0186950910642957,-0.023810697272983183
2020-11-07,-0.04269622497421385,0.0,0.0,0.0
2020-11-08,0.040131974976328845,0.0,0.0,0.0
2020-11-09,-0.020924317045296896,0.0015498836551323405,-0.07954569663969294,0.05849623932380239
2020-11-10,0.01234365107248101,-0.05294930371460055,0.03162465457342915,0.022472901007091796
2020-11-11,0.029106437314131307,0.06663865688947954,-0.008008737405417438,0.0
2020-11-12,-0.004232330041084114,-0.020215140239222225,0.001606949710234882,-0.057158443057911
2020-11-13,0.02911854526955241,-0.005941247342219563,0.01912431000396647,-0.023810697272983183
2020-11-14,-0.03097586215130562,0.0,0.0,0.0
2020-11-15,-0.027743622530342998,0.0,0.0,0.0
2020-11-16,0.02728815912760338,0.012002333303705964,0.001089858614523058,-0.10135241646306042
2020-11-17,0.0434392678764759,0.021763283002118605,-0.0061107440372559505,0.06453845904940005
2020-11-18,-0.0018253115910212018,-0.022693333551362792,-0.008233504613137899,-0.06453845904940003
2020-11-19,-0.01651497518196121,0.02163152540254211,-0.016506775408208302,-0.2231436134023808
2020-11-20,0.07771405682418159,0.00996691503519692,0.013021767818694645,-0.03390155809859586
2020-11-21,0.07507469540362248,0.0,0.0,0.0
2020-11-22,0.015496576899332964,0.0,0.0,0.0
2020-11-23,0.08644035520612321,-0.00693619662632129,-0.030186525390102144,0.1880522645350707
2020-11-24,-0.007516458243324802,0.009037659181080583,-0.014153221580523035,0.13353136601530605
2020-11-25,-0.05656464513434028,0.04829729092701426,0.002744002853213761,0.0
2020-11-26,-0.09531961287274195,0.0,0.0,0.0
2020-11-27,-0.0025232871939014647,0.0659306669823636,-0.03498587649977797,-0.0915671858707842
2020-11-28,0.039288224606456215,0.0,0.0,0.0
2020-11-29,0.06740193028756865,0.0,0.0,0.0
2020-11-30,0.06567865319668283,0.004271224944483424,-0.0008427751192580898,0.02702872682138422
2020-12-01,-0.045789289896317836,-0.03786841642950352,0.0644026279177527,0.06453845904940005
2020-12-02,0.018602909234697766,-0.005409533727614168,-0.00033298628717724174,-0.06453845904940003
2020-12-03,0.0302170500492328,0.030543985668504966,0.0025773324579274025,0.0
2020-12-04,-0.0798941412336401,0.04252028567438987,0.004804284419152676,0.0
2020-12-05,0.046736547310190675,0.0,0.0,0.0
2020-12-06,0.008867004852807493,0.0,0.0,0.0
2020-12-07,-0.016864219940382837,0.057890754908148725,0.021985199210132582,-0.06899290696590589
2020-12-08,-0.06458432441755195,0.019213979367245504,-0.00230649398855097,-0.028987486785316995
2020-12-09,0.03306381725190488,-0.07762200981458169,-0.03102234640385038,0.028987486785316968
2020-12-10,-0.02435897685496609,0.0835886144105154,0.0042117545723974,0.0
2020-12-11,-0.0251147841145541,-0.019705062950488527,4.1589192911253653e-05,-0.07410801309097856
2020-12-12,0.04087194885463242,0.0,0.0,0.0
2020-12-13,0.03643181383459832,0.0,0.0,0.0
2020-12-14,-0.006212690164762769,-0.011963073986226246,-0.001957598037197556,-0.08004269334549638
2020-12-15,0.005690871183104606,0.0003683317545390043,0.02454510094062517,0.15415070643647494
2020-12-16,0.07645468780571038,0.004287364701926301,0.016301907883016078,0.06899290696590589
2020-12-17,0.01045649604687033,0.00012225308819663439,0.04365965971945828,0.06453845904940005
2020-12-18,0.01840719132375638,0.02403059420915517,-0.005802278653605603,0.0
2020-12-19,0.006827403803755844,0.0,0.0,0.0
2020-12-20,-0.032381470204766026,0.0,0.0,0.0
2020-12-21,-0.04563368921226802,0.028233866621534362,0.01259903228354743,-0.02531776500017097
2020-12-22,0.04023500516282223,0.00405161729128654,-0.03264522037579608,0.0
