Date,rolling_correlation
2020-08-21,-0.19128167312993857
2020-08-22,-0.19049514303819734
2020-08-23,-0.20463553509045035
2020-08-24,-0.2165712024977912
2020-08-25,-0.26276907378138326
2020-08-26,-0.2634532648362084
2020-08-27,-0.2664832256622946
2020-08-28,-0.2644954781875039
2020-08-29,-0.2573402069497148
2020-08-30,-0.24644491073913188
2020-08-31,-0.24317521293157157
2020-09-01,-0.19714341258069065
2020-09-02,-0.19032859324358695
2020-09-03,-0.17529667675882893
2020-09-04,-0.16659956464623007
2020-09-05,-0.14787768576990484
2020-09-06,-0.14116674643170127
2020-09-07,-0.15562837025069573
2020-09-08,-0.17029669232824002
2020-09-09,-0.17445709583252614
2020-09-10,-0.1773858357176331
2020-09-11,-0.17351219798846276
2020-09-12,-0.17228233469050672
2020-09-13,-0.1778088887156644
2020-09-14,-0.23538421888916872
2020-09-15,-0.23299501955566032
2020-09-16,-0.23303806839758062
2020-09-17,-0.26705307407921164
2020-09-18,-0.2638575171672719
2020-09-19,-0.27549148566635256
2020-09-20,-0.2495013552826874
2020-09-21,-0.23527914709470024
2020-09-22,-0.22459503241339684
2020-09-23,-0.2275738649614984
2020-09-24,-0.19325458409704538
2020-09-25,-0.18511853576668
2020-09-26,-0.17985652937446733
2020-09-27,-0.18685347959645277
2020-09-28,-0.17049602231035302
2020-09-29,-0.1684303922046497
2020-09-30,-0.17552185252587205
2020-10-01,-0.1730457284127083
2020-10-02,-0.16026052550176403
2020-10-03,-0.18349126354262696
2020-10-04,-0.19904527894515767
2020-10-05,-0.2119105996436331
2020-10-06,-0.22064104225232847
2020-10-07,-0.22197105615198973
2020-10-08,-0.22131473797714968
2020-10-09,-0.19956699446284354
2020-10-10,-0.17338385965661793
2020-10-11,-0.17398929320404938
2020-10-12,-0.11143977470476485
2020-10-13,-0.11113570624660854
2020-10-14,-0.11012279300979373
2020-10-15,-0.10734531381719749
2020-10-16,-0.09566625922540745
2020-10-17,-0.09113411370546666
2020-10-18,-0.11154105203823404
2020-10-19,-0.09606587696620471
2020-10-20,-0.11124771665345072
2020-10-21,-0.14014126916507344
2020-10-22,-0.16469095359966915
2020-10-23,-0.15061208679903387
2020-10-24,-0.09253399740672646
2020-10-25,-0.09192567290190619
2020-10-26,-0.07741782811424568
2020-10-27,-0.04359521410388605
2020-10-28,-0.04375551913525646
2020-10-29,-0.04142103412185248
2020-10-30,-0.04200591288985639
2020-10-31,-0.0949006889980656
2020-11-01,-0.09409304216551204
2020-11-02,-0.09944915198505762
2020-11-03,-0.08834492667908521
2020-11-04,-0.1273739847940106
2020-11-05,-0.12208266023865197
2020-11-06,-0.13535020917502283
2020-11-07,-0.11058603309788269
2020-11-08,-0.09928358045634429
2020-11-09,-0.10818680872672681
2020-11-10,-0.1057392431950799
2020-11-11,-0.10599796979753413
2020-11-12,-0.10075847334159838
2020-11-13,-0.09852482195246735
2020-11-14,-0.09857541613343943
2020-11-15,-0.09891776670448536
2020-11-16,-0.019249213424080716
2020-11-17,0.010180587392693414
2020-11-18,0.014274807103778642
2020-11-19,0.05951635310211956
2020-11-20,0.01012439503294978
2020-11-21,0.013724538739945537
2020-11-22,0.02102685041046144
2020-11-23,0.1217064695257933
2020-11-24,0.09401223284330389
2020-11-25,0.08956212534338799
2020-11-26,0.08114687008457623
2020-11-27,0.08403871717625312
2020-11-28,0.0860774007886736
2020-11-29,0.08541226977743098
2020-11-30,0.09240923486320542
2020-12-01,0.06812056655544525
2020-12-02,0.06292133325349446
2020-12-03,0.06298164547204031
2020-12-04,0.05890165688291238
2020-12-05,0.07261451066891886
2020-12-06,0.07274791422342439
2020-12-07,0.0838106338011912
2020-12-08,0.0808506085433976
2020-12-09,0.0863544175101173
2020-12-10,0.08472822635820278
2020-12-11,0.10408516379852036
2020-12-12,0.1116797122098729
2020-12-13,0.12068549094726554
2020-12-14,0.12268870458282626
2020-12-15,0.10305901951153383
2020-12-16,0.1314454205277295
2020-12-17,0.13078474390048003
2020-12-18,0.13091330309299082
2020-12-19,0.14672470812083596
2020-12-20,0.16514800132918803
2020-12-21,0.19057389289660728
2020-12-22,0.18778015947430518
2020-12-23,0.20142359857117945
2020-12-24,0.20098794932548308
2020-12-25,0.1942678248020421
2020-12-26,0.18700979095273135
2020-12-27,0.1877027694761005
2020-12-28,0.20274491868337707
2020-12-29,0.1902470613583446
2020-12-30,0.14637381582740602
2020-12-31,0.15572753514922213
2021-01-01,0.15734416117589986
2021-01-02,0.1587442778962837
2021-01-03,0.1480295642422992
2021-01-04,0.15592189081572275
2021-01-05,0.1867197316104098
2021-01-06,0.1858787716002561
2021-01-07,0.18572508026282739
2021-01-08,0.19756601616282418
2021-01-09,0.19803228849658347
2021-01-10,0.1971001238479884
2021-01-11,0.1781064343261295
2021-01-12,0.17809186432713844
2021-01-13,0.1772695087537889
2021-01-14,0.16020736476484715
2021-01-15,0.1661708440950228
2021-01-16,0.1596732044805605
2021-01-17,0.15602245135716591
2021-01-18,0.13822399192682844
2021-01-19,0.13774709816232816
2021-01-20,0.13857476512910308
2021-01-21,0.15223520606634922
2021-01-22,0.08441326200966984
2021-01-23,0.10054926767730842
2021-01-24,0.10097076974091425
2021-01-25,0.1030995933437634
2021-01-26,0.09623309365957691
2021-01-27,0.14323985002064765
2021-01-28,0.12252483729974431
2021-01-29,0.09816866398152985
2021-01-30,0.11831130725173686
2021-01-31,0.11752474975148038
2021-02-01,0.11774817660889196
2021-02-02,0.13853555268617046
2021-02-03,0.06013883829087057
2021-02-04,0.10684360110181554
2021-02-05,0.047259646315379086
2021-02-06,0.042464803353159386
2021-02-07,0.03677280541146962
2021-02-08,0.01601964071464053
2021-02-09,-0.0025795294221081784
2021-02-10,-0.008609677829061095
2021-02-11,-0.008962715693780526
2021-02-12,-0.012925751495857337
2021-02-13,-0.008694820014806067
2021-02-14,-0.02127865838872565
2021-02-15,-0.02106804266389941
2021-02-16,-0.02166573076182447
2021-02-17,-0.020611108136764953
2021-02-18,-0.042715139476321655
2021-02-19,-0.04408455535033917
2021-02-20,-0.04677906541044268
2021-02-21,-0.0528309534326973
2021-02-22,-0.07590278249106992
2021-02-23,-0.05336648337262175
2021-02-24,-0.04299840375095214
2021-02-25,-0.08348451744018688
2021-02-26,-0.09735433161404725
2021-02-27,-0.09571897306848173
2021-02-28,-0.09189635665261536
2021-03-01,-0.13000900003420518
2021-03-02,-0.15210942853973042
2021-03-03,-0.15230340653987573
2021-03-04,-0.1544953626638718
2021-03-05,-0.16333960600275807
2021-03-06,-0.17820874930818478
2021-03-07,-0.18252434162976
2021-03-08,-0.14892441375850343
2021-03-09,-0.14835659573334214
2021-03-10,-0.13545505517444867
2021-03-11,-0.13563236875399803
2021-03-12,-0.12818210673871175
2021-03-13,-0.1221852566533216
2021-03-14,-0.12790592986152444
2021-03-15,-0.07070854857484772
2021-03-16,-0.06185134720053453
2021-03-17,-0.06487620662857525
2021-03-18,-0.013915377027384232
2021-03-19,-0.004461271806333218
2021-03-20,-0.007075258258426238
2021-03-21,-0.00807326575552388
2021-03-22,-0.0074491353126407795
2021-03-23,-0.020505560117190635
2021-03-24,-0.05293244478947979
2021-03-25,-0.06000306634734153
2021-03-26,-0.05559275990618634
2021-03-27,-0.05542089244687116
2021-03-28,-0.06994621966578315
2021-03-29,-0.11819872952980875
2021-03-30,-0.1037907386127413
2021-03-31,-0.10214736140460061
2021-04-01,-0.11322084320995751
2021-04-02,-0.1098826287395132
2021-04-03,-0.12351802051062498
2021-04-04,-0.10315492721084081
2021-04-05,-0.11356732154150628
2021-04-06,-0.09209014828207496
2021-04-07,-0.049460398703923464
2021-04-08,-0.09163650767544981
2021-04-09,-0.07444128541456582
2021-04-10,-0.08134760311082759
2021-04-11,-0.07899424369081211
2021-04-12,-0.0864356996692525
2021-04-13,-0.052762899656046545
2021-04-14,-0.05113110205641101
2021-04-15,-0.06212114361735516
2021-04-16,-0.0525498453269054
2021-04-17,-0.053167026703558114
2021-04-18,-0.05503039568638232
2021-04-19,-0.0587761703430976
2021-04-20,-0.057256936618761974
2021-04-21,-0.05865170871531469
2021-04-22,-0.05662293280606891
2021-04-23,-0.05015522326333307
2021-04-24,-0.0642552051369961
2021-04-25,-0.0704600819182237
2021-04-26,-0.10442105628723519
2021-04-27,-0.09056342731167835
2021-04-28,-0.09456404914075765
2021-04-29,-0.0943515476780362
2021-04-30,-0.07002286357167067
2021-05-01,-0.05226017796873704
2021-05-02,-0.05504091374751811
2021-05-03,0.018105325005502312
2021-05-04,-0.026716105102749844
2021-05-05,-0.040523054487841645
2021-05-06,-0.04155119437445163
2021-05-07,-0.054422401893669835
2021-05-08,-0.050095147164363654
2021-05-09,-0.05680356433552635
2021-05-10,-0.05328730263193833
2021-05-11,-0.03025760585066684
2021-05-12,-0.03182435867011527
2021-05-13,-0.025789734915431357
2021-05-14,-0.07651918061898676
2021-05-15,-0.07733535262776267
2021-05-16,-0.07732334737479533
2021-05-17,-0.10688250403073203
2021-05-18,-0.0983843345789486
2021-05-19,0.06922912468653873
2021-05-20,0.030470812923335127
2021-05-21,0.029217955997079693
2021-05-22,0.03492148430370853
2021-05-23,0.048582806481312836
2021-05-24,0.04858429925341365
2021-05-25,0.05454555960290353
2021-05-26,0.033349693318168304
2021-05-27,0.032826591456654515
2021-05-28,0.02213504026867965
2021-05-29,0.019600346556337692
2021-05-30,0.01961877429477545
2021-05-31,0.025950341798180936
2021-06-01,0.022232694928099157
2021-06-02,0.026550130229351245
2021-06-03,0.026376139434997475
2021-06-04,0.026147417309978393
2021-06-05,0.026125633892324876
2021-06-06,0.010360693971081624
2021-06-07,0.025995124820342805
2021-06-08,0.021758232954569457
2021-06-09,0.021663339704786785
2021-06-10,0.0226533860006773
2021-06-11,0.035364879667983636
2021-06-12,0.019306955343867144
2021-06-13,0.019314894072721276
2021-06-14,0.026433386058263845
2021-06-15,0.02597985267756671
2021-06-16,0.006869952659057221
2021-06-17,0.006293570956926012
2021-06-18,0.0190831778875251
2021-06-19,0.019808275538608113
2021-06-20,0.021062573582906415
2021-06-21,0.013269120527836194
2021-06-22,0.012707875362745173
2021-06-23,0.013397768111741561
2021-06-24,0.013956415781461869
2021-06-25,0.05238955296080397
2021-06-26,0.045913246991478245
2021-06-27,0.049986529323190323
2021-06-28,0.04665179484832168
2021-06-29,0.05652256187442415
2021-06-30,0.05685162851564376
2021-07-01,0.05865274394857234
2021-07-02,0.009652007549788802
2021-07-03,0.03100853789957083
2021-07-04,0.04587396151722195
2021-07-05,0.04659167482474429
2021-07-06,0.04758598422082464
2021-07-07,0.051001040156045264
2021-07-08,0.052533056751840744
2021-07-09,0.05939833171439939
2021-07-10,0.029646224674080002
2021-07-11,0.027804715805771738
2021-07-12,0.026979738750417506
2021-07-13,0.07140503825596756
2021-07-14,0.06792539175815428
2021-07-15,0.0728801215033977
2021-07-16,0.07143782807068973
2021-07-17,0.052400109070816006
2021-07-18,-0.18774365361960668
2021-07-19,-0.1171441816599178
2021-07-20,-0.12952847304982285
2021-07-21,-0.1362274188477576
2021-07-22,-0.1447943790912848
2021-07-23,-0.14849670614663293
2021-07-24,-0.2796932933988239
2021-07-25,-0.23307920151079561
2021-07-26,-0.24518096268841932
2021-07-27,-0.11582841529813367
2021-07-28,-0.12250303868041014
2021-07-29,-0.13322960894016436
2021-07-30,-0.13186934733921843
2021-07-31,-0.11872937927148987
2021-08-01,-0.18080652429522687
2021-08-02,-0.1834379160641601
2021-08-03,-0.20815183320897598
2021-08-04,-0.2106635468501153
2021-08-05,-0.21620096012535833
2021-08-06,-0.19397751877272382
2021-08-07,-0.18504069393491857
2021-08-08,-0.18015150740891944
2021-08-09,-0.17769902307461086
2021-08-10,-0.2103739609934793
2021-08-11,-0.20786581794507825
2021-08-12,-0.194682332699389
2021-08-13,-0.18318830041933848
2021-08-14,-0.22929232837788033
2021-08-15,-0.10538593553844514
2021-08-16,-0.15526509414531092
2021-08-17,-0.17602478772944644
2021-08-18,-0.16972538067847334
2021-08-19,-0.2032682439101431
2021-08-20,-0.17796196337160108
2021-08-21,-0.17148354540714444
2021-08-22,-0.187281183937343
2021-08-23,-0.18950041219668723
2021-08-24,-0.23772285762174414
2021-08-25,-0.2386155769634818
2021-08-26,-0.2294805940803689
2021-08-27,-0.2149393675735351
2021-08-28,-0.21542330989664124
2021-08-29,-0.2170903110675049
2021-08-30,-0.2149567861827891
2021-08-31,-0.19405739364817343
2021-09-01,-0.185300044962992
2021-09-02,-0.18569469608689237
2021-09-03,-0.188924143749835
2021-09-04,-0.20331798424761913
2021-09-05,-0.19999856605618313
2021-09-06,-0.20937603247831912
2021-09-07,-0.09250442255587349
2021-09-08,-0.08236459333636997
2021-09-09,-0.07529474662888273
2021-09-10,-0.07477331020173902
2021-09-11,-0.06311004317172655
2021-09-12,-0.06271307512269161
2021-09-13,-0.10765803764210467
2021-09-14,-0.11951126083276865
2021-09-15,-0.11828216335386144
2021-09-16,-0.098451777824156
2021-09-17,-0.06653253022192664
2021-09-18,-0.05207350025479464
2021-09-19,-0.059342735306208365
2021-09-20,0.006282872283076543
2021-09-21,0.06154051840571718
2021-09-22,0.14731968424532363
2021-09-23,0.1480381272686253
2021-09-24,0.1496427158448622
2021-09-25,0.1402627740895586
2021-09-26,0.1411961000435853
2021-09-27,0.15436680399376912
2021-09-28,0.11422969259658397
2021-09-29,0.11420325108740462
2021-09-30,0.1013106869018948
2021-10-01,0.10309940926485914
2021-10-02,0.13821797373805322
2021-10-03,0.13888869672508591
2021-10-04,0.14400147206830413
2021-10-05,0.16632847982756377
2021-10-06,0.1740947289906653
2021-10-07,0.17581487626603234
2021-10-08,0.16922061834216073
2021-10-09,0.17541235814636982
2021-10-10,0.1775719741743797
2021-10-11,0.1717103249706734
2021-10-12,0.16084136634926435
2021-10-13,0.17236634243178728
2021-10-14,0.1482769874498754
2021-10-15,0.2089532612331921
2021-10-16,0.23075907031658122
2021-10-17,0.23379783624716796
2021-10-18,0.2840196752785359
2021-10-19,0.2965127776426105
2021-10-20,0.2911854868545044
2021-10-21,0.2905885931314471
2021-10-22,0.29916983546836434
2021-10-23,0.3507349480681034
2021-10-24,0.35581629006116655
2021-10-25,0.34886472593162043
2021-10-26,0.35207702396069385
2021-10-27,0.3489005864425235
2021-10-28,0.32375045955634313
2021-10-29,0.32655971319552607
2021-10-30,0.3187247088471055
2021-10-31,0.3347209905965941
2021-11-01,0.3148177010405005
2021-11-02,0.3362355354610996
2021-11-03,0.33641803134608966
2021-11-04,0.33130389358379697
2021-11-05,0.3176594506121531
2021-11-06,0.2681110760010899
2021-11-07,0.26357659360406166
2021-11-08,0.23187794406566556
2021-11-09,0.21938834124715834
2021-11-10,0.20201894853082758
2021-11-11,0.19301154239643992
2021-11-12,0.18728914714192912
2021-11-13,0.20398104095051273
2021-11-14,0.20719362838212635
2021-11-15,0.2082033349849911
2021-11-16,0.17060787666790866
2021-11-17,0.17499955924459928
2021-11-18,0.17285838318221453
2021-11-19,0.11332202260409996
2021-11-20,0.034263264626116036
2021-11-21,-0.07795642611098524
2021-11-22,-0.041678403709321375
2021-11-23,-0.01354667206101583
2021-11-24,-0.028908421552796194
2021-11-25,-0.026860114086763507
2021-11-26,0.02515731640507565
2021-11-27,0.07353218052615985
2021-11-28,0.07181852096853984
2021-11-29,0.06979398893284065
2021-11-30,0.11476429953856798
2021-12-01,0.1132682706439517
2021-12-02,0.12792389201245308
2021-12-03,0.12587537567867846
2021-12-04,0.09088389770951133
2021-12-05,0.08190391853650458
2021-12-06,0.08104380147448739
2021-12-07,0.05485481787442693
2021-12-08,0.05792674593258602
2021-12-09,0.1016678402941552
2021-12-10,0.11650155795956854
2021-12-11,0.1145018882177789
2021-12-12,0.10053067363650278
2021-12-13,0.18233218808999255
2021-12-14,0.18131012366188962
2021-12-15,0.15536941736546833
2021-12-16,0.16226065117689858
2021-12-17,0.18845445361347785
2021-12-18,0.17171610529028078
2021-12-19,0.17335259178697587
2021-12-20,0.17034376472773582
2021-12-21,0.18264967912112434
2021-12-22,0.18604266246190052
2021-12-23,0.17123134363435408
2021-12-24,0.17240243167035982
2021-12-25,0.17241164203933126
2021-12-26,0.17454837653419544
2021-12-27,0.1953251897039042
2021-12-28,0.15982061976637676
2021-12-29,0.1728918533110765
2021-12-30,0.1065592463030494
2021-12-31,0.10552458953397473
2022-01-01,0.08635193501403923
2022-01-02,0.08635535565866942
2022-01-03,0.05373164090574463
2022-01-04,0.06675050794317379
2022-01-05,0.057494323468217326
2022-01-06,0.054372176054849744
2022-01-07,0.07795288704059547
2022-01-08,0.0817805676429437
2022-01-09,0.08482365787916417
2022-01-10,0.09414381392451862
2022-01-11,0.12778267181396025
2022-01-12,0.12141077335286411
2022-01-13,0.12539413112580855
2022-01-14,0.12557461984468057
2022-01-15,0.134980382946467
2022-01-16,0.1298000004820719
2022-01-17,0.130832909052674
2022-01-18,0.13644861240966782
2022-01-19,0.12737123484566912
2022-01-20,0.126152985214704
2022-01-21,0.1298107183999219
2022-01-22,0.11839548160537741
2022-01-23,0.11642381005694613
2022-01-24,0.1194489049451385
2022-01-25,0.10610093073905369
2022-01-26,0.10566032893218408
2022-01-27,0.1102799651353998
2022-01-28,0.11234737732157496
2022-01-29,0.0869239342997468
2022-01-30,0.08624129793399218
2022-01-31,0.08079224962710745
2022-02-01,0.09264308462250516
2022-02-02,0.10035300201518137
2022-02-03,0.1025525772290631
2022-02-04,0.13076250678757376
2022-02-05,0.13506726922088572
2022-02-06,0.13352430713948768
2022-02-07,0.10248485586441565
2022-02-08,0.09032698499396091
2022-02-09,0.08928892695809768
2022-02-10,0.05657070132289949
2022-02-11,0.03464110635770927
2022-02-12,0.03574970686012166
2022-02-13,0.05572011147385455
2022-02-14,0.05206515132580092
2022-02-15,0.056003586008100605
2022-02-16,0.062085879109302515
2022-02-17,0.08163658967035238
2022-02-18,0.08613439671707407
2022-02-19,0.057421578326465925
2022-02-20,0.05968978123910519
2022-02-21,0.0757486810463991
2022-02-22,0.07557479818661446
2022-02-23,0.07707206516012442
2022-02-24,0.07019623733294524
2022-02-25,0.0750342608816746
2022-02-26,0.09290844891620362
2022-02-27,0.08248421198471022
2022-02-28,0.12239191747867385
2022-03-01,0.13249850937145183
2022-03-02,0.13622914546469259
2022-03-03,0.13918880493656
2022-03-04,0.20439535201898823
2022-03-05,0.20686370433266368
2022-03-06,0.22137784577575204
2022-03-07,0.22831767105389353
2022-03-08,0.2358573501565105
2022-03-09,0.23145337414966466
2022-03-10,0.24042170317516526
2022-03-11,0.24108556231881784
2022-03-12,0.20392983800589184
2022-03-13,0.21550717355111237
2022-03-14,0.2095559453138335
2022-03-15,0.21028561709771298
2022-03-16,0.19406664428126102
2022-03-17,0.17244651291382776
2022-03-18,0.176654250741753
2022-03-19,0.18180295306862912
2022-03-20,0.21091592706635628
2022-03-21,0.2154139453688345
2022-03-22,0.1957181717943832
2022-03-23,0.1852108440333011
2022-03-24,0.19009057345588393
2022-03-25,0.18323419059073898
2022-03-26,0.1852526926823991
2022-03-27,0.18075126384866602
2022-03-28,0.18170470348158513
2022-03-29,0.2066716171098545
2022-03-30,0.21041345781676185
2022-03-31,0.22073706724578113
2022-04-01,0.2207575880343614
2022-04-02,0.20400299164236815
2022-04-03,0.18388691463459705
2022-04-04,0.182783629386343
2022-04-05,0.08878659844922104
2022-04-06,0.09586082602475436
2022-04-07,0.09490885353940202
2022-04-08,0.11164219476748123
2022-04-09,0.1304061909271422
2022-04-10,0.13914457195211963
2022-04-11,0.24509619950473488
2022-04-12,0.2262796143723368
2022-04-13,0.22322720696975218
2022-04-14,0.22156544312295373
2022-04-15,0.2171664212381542
2022-04-16,0.1797605078732677
2022-04-17,0.17472223906362927
2022-04-18,0.13332607622212042
2022-04-19,0.1193573724476832
2022-04-20,0.12196907979694678
2022-04-21,0.1198929955706049
2022-04-22,0.12029053401755808
2022-04-23,0.11822907041434466
2022-04-24,0.12153344828429691
2022-04-25,0.13269870357591945
2022-04-26,0.10260658995216695
2022-04-27,0.09264953909918151
2022-04-28,0.08193829712062961
2022-04-29,0.1285273698170212
2022-04-30,0.1226560490397277
2022-05-01,0.11808670265385009
2022-05-02,0.11750665523177353
2022-05-03,0.015882950847660837
2022-05-04,-0.020985072748645833
2022-05-05,0.002679561743655899
2022-05-06,-0.00013769459843966203
2022-05-07,-0.03499539530530494
2022-05-08,-0.037095760724853724
2022-05-09,-0.020319082375257383
2022-05-10,0.006635332354813702
2022-05-11,0.014297372714456592
2022-05-12,0.008985587794440059
2022-05-13,0.010045040962574464
2022-05-14,-0.00888748206232973
2022-05-15,0.007010090281331004
2022-05-16,0.028967935084257053
2022-05-17,0.02345073629907975
2022-05-18,0.05386621166498543
2022-05-19,0.042140769253630576
2022-05-20,0.027595606865933937
2022-05-21,-0.004952836907743837
2022-05-22,0.011219334207907734
2022-05-23,0.012005912944323455
2022-05-24,0.011847812327304658
2022-05-25,0.014615755378987806
2022-05-26,0.03563292348508131
2022-05-27,0.047050933994433025
2022-05-28,0.024677189031173687
2022-05-29,0.024372355476509715
2022-05-30,-0.0007352483890924146
2022-05-31,-0.0005872092659254984
2022-06-01,-0.024639528061627492
2022-06-02,-0.02162144490380449
2022-06-03,-0.02868690271950054
2022-06-04,0.006504911877410776
2022-06-05,-0.00568038658929403
2022-06-06,0.003818958752337463
2022-06-07,-0.003427613629323564
2022-06-08,1.883894813811165e-05
2022-06-09,-0.0011089929717555485
2022-06-10,-0.015426744201268706
2022-06-11,-0.028449853222272475
2022-06-12,-0.021099946039191554
2022-06-13,-0.21925582850712422
2022-06-14,-0.17533409503503863
2022-06-15,-0.18208895771678976
2022-06-16,-0.032687868497462205
2022-06-17,-0.0306073223994387
2022-06-18,-0.045827520586736364
2022-06-19,-0.049901687884278276
2022-06-20,-0.05139803409155799
2022-06-21,-0.05176247898530727
2022-06-22,-0.05950746862088001
2022-06-23,-0.058330688817953016
2022-06-24,-0.05396053878776786
2022-06-25,-0.045436395869650564
2022-06-26,-0.033118951075814175
2022-06-27,-0.024609614040714108
2022-06-28,-0.030122814680973616
2022-06-29,-0.026090375651049522
2022-06-30,-0.015549823226282148
2022-07-01,-0.005079195944933805
2022-07-02,0.002811685481171338
